Date,Open,High,Low,Close,Adj Close,Volume
2010-01-01,79.629997,83.519997,79.629997,82.660004,82.660004,1012860
2010-01-08,82.650002,83.949997,78.370003,79.389999,79.389999,1588806
2010-01-15,79.199997,79.309998,75.660004,76.080002,76.080002,966599
2010-01-22,75.839996,76.500000,72.650002,73.639999,73.639999,1569181
2010-01-29,73.889999,78.040001,72.419998,73.139999,73.139999,1663155
2010-02-05,73.040001,75.690002,69.500000,75.279999,75.279999,2317574
2010-02-12,75.300003,79.290001,72.660004,79.059998,79.059998,1449094
2010-02-19,78.370003,80.510002,77.050003,78.169998,78.169998,1302558
2010-02-26,78.330002,81.230003,77.820000,80.209999,80.209999,1572389
2010-03-05,80.580002,83.029999,80.160004,82.110001,82.110001,1636155
2010-03-12,82.199997,83.160004,79.129997,82.199997,82.199997,1464882
2010-03-19,82.169998,82.199997,78.570000,80.529999,80.529999,1279881
2010-03-26,80.129997,85.220001,79.540001,84.870003,84.870003,1548316
2010-04-02,85.309998,87.089996,84.379997,85.389999,85.389999,1209501
2010-04-09,85.559998,86.389999,82.510002,85.510002,85.510002,2231907
2010-04-16,85.349998,85.440002,80.529999,83.699997,83.699997,1437946
2010-04-23,83.750000,85.629997,81.290001,85.169998,85.169998,1957157
2010-04-30,85.580002,87.150002,74.580002,77.110001,77.110001,2120266
2010-05-07,76.949997,78.510002,73.620003,74.400002,74.400002,2571087
2010-05-14,73.989998,74.129997,64.239998,68.010002,68.010002,1597692
2010-05-21,69.519997,74.750000,67.150002,74.550003,74.550003,2083907
2010-05-28,74.900002,75.720001,71.639999,74.610001,74.610001,1652108
2010-06-04,74.610001,76.300003,69.510002,75.480003,75.480003,2164180
2010-06-11,75.519997,78.129997,73.260002,76.790001,76.790001,1805103
2010-06-18,76.550003,78.919998,75.169998,76.510002,76.510002,1235540
2010-06-25,76.559998,79.379997,72.050003,72.949997,72.949997,1481181
2010-07-02,72.669998,76.000000,71.089996,75.440002,75.440002,1275639
2010-07-09,75.849998,78.150002,74.250000,76.620003,76.620003,1631132
2010-07-16,76.820000,79.419998,75.250000,79.300003,79.300003,1369048
2010-07-23,79.269997,79.690002,75.900002,78.360001,78.360001,1538229
2010-07-30,78.250000,82.970001,76.830002,82.010002,82.010002,1535404
2010-08-06,82.120003,82.669998,75.519997,75.739998,75.739998,1702169
2010-08-13,75.750000,76.739998,73.830002,74.430000,74.430000,1548905
2010-08-20,74.449997,74.599998,70.760002,73.360001,73.360001,1307039
2010-08-27,73.180000,75.580002,71.529999,75.019997,75.019997,1967416
2010-09-03,74.930000,75.959999,72.629997,74.250000,74.250000,1485868
2010-09-10,74.400002,78.040001,74.110001,74.570000,74.570000,1925847
2010-09-17,74.470001,76.000000,72.750000,75.180000,75.180000,1273339
2010-09-24,74.949997,80.180000,74.660004,79.970001,79.970001,1592386
2010-10-01,79.839996,84.430000,79.699997,81.669998,81.669998,1777884
2010-10-08,81.430000,84.120003,80.300003,82.690002,82.690002,1763223
2010-10-15,82.769997,83.330002,79.349998,80.559998,80.559998,1485982
2010-10-22,80.730003,83.279999,80.410004,82.180000,82.180000,1615241
2010-10-29,81.919998,86.830002,80.559998,86.489998,86.489998,1644726
2010-11-05,86.599998,88.629997,85.480003,87.809998,87.809998,1786795
2010-11-12,87.730003,87.849998,80.059998,81.849998,81.849998,1926440
2010-11-19,82.239998,84.199997,80.279999,83.860001,83.860001,1127000
2010-11-26,84.209999,88.129997,82.779999,88.000000,88.000000,1513583
2010-12-03,87.940002,90.760002,87.139999,88.370003,88.370003,1824946
2010-12-10,88.510002,89.489998,86.830002,87.699997,87.699997,1634479
2010-12-17,87.870003,91.629997,87.010002,91.510002,91.510002,1014223
2010-12-24,91.070000,91.879997,89.019997,89.839996,89.839996,471596
2010-12-31,89.669998,92.580002,87.849998,88.379997,88.379997,1438273
2011-01-07,88.180000,92.389999,87.250000,91.400002,91.400002,2127993
2011-01-14,90.989998,92.099998,88.000000,88.860001,88.860001,993684
2011-01-21,89.449997,90.220001,85.419998,85.639999,85.639999,1772335
2011-01-28,85.279999,92.839996,85.110001,90.540001,90.540001,2095958
2011-02-04,90.629997,91.669998,85.879997,86.730003,86.730003,1757489
2011-02-11,87.699997,87.769997,83.849998,86.360001,86.360001,1703733
2011-02-18,86.400002,103.410004,85.650002,97.279999,97.279999,1459284
2011-02-25,96.629997,102.940002,96.169998,101.910004,101.910004,1846167
2011-03-04,101.699997,106.949997,100.620003,102.699997,102.699997,1930122
2011-03-11,102.639999,103.000000,96.220001,101.419998,101.419998,1811633
2011-03-18,101.779999,106.690002,100.139999,105.599998,105.599998,1141144
2011-03-25,105.459999,106.830002,102.699997,106.720001,106.720001,1220471
2011-04-01,106.620003,110.440002,106.300003,110.300003,110.300003,1287790
2011-04-08,110.320000,113.459999,105.309998,108.110001,108.110001,2031217
2011-04-15,108.449997,112.480003,105.500000,112.290001,112.290001,1330968
2011-04-22,112.339996,113.970001,110.709999,112.860001,112.860001,1023283
2011-04-29,112.820000,114.830002,98.250000,99.800003,99.800003,1447780
2011-05-06,99.760002,104.599998,94.629997,98.970001,98.970001,2710268
2011-05-13,98.809998,100.989998,95.019997,98.440002,98.440002,1909965
2011-05-20,98.599998,101.900002,95.989998,100.230003,100.230003,1528817
2011-05-27,100.160004,103.389999,98.459999,100.400002,100.400002,1239902
2011-06-03,100.870003,102.440002,97.739998,101.930000,101.930000,1930264
2011-06-10,101.839996,102.150002,94.010002,94.949997,94.949997,1963211
2011-06-17,95.099998,95.699997,89.690002,91.019997,91.019997,1338047
2011-06-24,92.290001,95.839996,89.610001,95.419998,95.419998,1728319
2011-07-01,95.120003,99.419998,93.449997,98.669998,98.669998,1104177
2011-07-08,98.790001,99.209999,93.550003,95.690002,95.690002,1697309
2011-07-15,96.029999,100.160004,94.690002,99.129997,99.129997,1307567
2011-07-22,99.199997,100.620003,96.510002,97.440002,97.440002,1359664
2011-07-29,97.160004,98.599998,86.040001,86.629997,86.629997,1597884
2011-08-05,86.500000,88.320000,75.709999,85.720001,85.720001,2695435
2011-08-12,85.550003,89.000000,81.150002,82.379997,82.379997,1864805
2011-08-19,81.300003,86.589996,79.169998,85.300003,85.300003,1503006
2011-08-26,85.089996,89.900002,82.949997,88.930000,88.930000,1482761
2011-09-02,88.779999,90.480003,83.199997,89.050003,89.050003,1219520
2011-09-09,88.769997,90.519997,85.000000,89.400002,89.400002,1736273
2011-09-16,89.110001,89.779999,79.660004,80.510002,80.510002,1202966
2011-09-23,80.400002,84.769997,77.110001,82.139999,82.139999,1809656
2011-09-30,83.070000,83.230003,74.949997,82.589996,82.589996,1876264
2011-10-07,82.570000,86.639999,81.360001,84.230003,84.230003,1685008
2011-10-14,84.470001,89.510002,83.769997,85.300003,85.300003,1178197
2011-10-21,86.500000,94.650002,85.949997,93.959999,93.959999,2070753
2011-10-28,93.930000,94.610001,89.169998,94.070000,94.070000,1449736
2011-11-04,94.239998,98.349998,92.870003,97.779999,97.779999,1675908
2011-11-11,97.510002,103.370003,97.190002,98.820000,98.820000,1714970
2011-11-18,98.610001,100.150002,95.239998,96.169998,96.169998,1134026
2011-11-25,95.790001,101.750000,94.989998,100.199997,100.199997,1404746
2011-12-02,100.000000,102.440002,97.709999,98.339996,98.339996,1308715
2011-12-09,98.080002,101.250000,93.309998,93.870003,93.870003,1696819
2011-12-16,93.419998,100.050003,92.519997,99.529999,99.529999,1056027
2011-12-23,99.480003,101.769997,98.300003,99.650002,99.650002,535723
2011-12-30,99.779999,103.739998,98.610001,101.809998,101.809998,855171
2012-01-06,101.349998,103.410004,98.500000,99.099998,99.099998,1500853
2012-01-13,99.199997,102.059998,97.699997,100.389999,100.389999,1317407
2012-01-20,100.389999,101.389999,97.400002,99.699997,99.699997,1229387
2012-01-27,99.930000,101.290001,95.440002,96.360001,96.360001,1397474
2012-02-03,96.610001,100.180000,95.839996,99.839996,99.839996,1688058
2012-02-10,99.889999,102.690002,97.320000,102.309998,102.309998,1463609
2012-02-17,102.349998,108.739998,102.250000,107.830002,107.830002,889374
2012-02-24,108.660004,110.550003,104.839996,108.839996,108.839996,1502820
2012-03-02,108.750000,109.029999,104.349998,106.580002,106.580002,1592755
2012-03-09,106.910004,108.199997,103.779999,105.110001,105.110001,1372878
2012-03-16,105.440002,108.239998,104.500000,105.349998,105.349998,1256522
2012-03-23,105.519997,108.250000,102.129997,102.779999,102.779999,1236119
2012-03-30,103.290001,105.489998,101.080002,103.309998,103.309998,1388510
2012-04-06,102.529999,104.239998,100.680000,103.639999,103.639999,1044762
2012-04-13,103.660004,105.070000,101.669998,102.269997,102.269997,1223838
2012-04-20,102.570000,104.919998,101.820000,104.550003,104.550003,1003178
2012-04-27,104.099998,106.430000,102.360001,102.540001,102.540001,1088959
2012-05-04,102.589996,102.720001,95.169998,97.080002,97.080002,1727049
2012-05-11,96.529999,97.199997,91.809998,92.559998,92.559998,1387930
2012-05-18,92.860001,93.059998,89.279999,90.660004,90.660004,1100809
2012-05-25,90.790001,92.209999,85.860001,86.529999,86.529999,945201
2012-06-01,86.440002,87.029999,81.209999,84.820000,84.820000,1622249
2012-06-08,83.629997,86.639999,81.070000,83.910004,83.910004,1635201
2012-06-15,84.330002,85.599998,77.930000,78.199997,78.199997,1235251
2012-06-22,78.110001,80.919998,77.279999,77.690002,77.690002,1425507
2012-06-29,78.459999,88.980003,78.279999,87.220001,87.220001,1384448
2012-07-06,86.730003,87.129997,83.650002,86.080002,86.080002,1520951
2012-07-13,85.860001,92.940002,85.580002,92.660004,92.660004,1180309
2012-07-20,92.220001,92.300003,86.839996,89.389999,89.389999,1241872
2012-07-27,89.430000,90.949997,86.919998,87.129997,87.129997,1198962
2012-08-03,87.260002,94.720001,87.230003,93.360001,93.360001,1328798
2012-08-10,93.459999,95.750000,91.709999,95.599998,95.599998,1245471
2012-08-17,95.230003,98.290001,94.980003,96.269997,96.269997,926155
2012-08-24,96.059998,97.720001,93.949997,94.620003,94.620003,1044576
2012-08-31,94.750000,97.709999,94.260002,95.529999,95.529999,930709
2012-09-07,94.699997,98.580002,94.080002,98.309998,98.309998,1287638
2012-09-14,98.040001,100.419998,90.660004,91.870003,91.870003,1200369
2012-09-21,92.930000,93.839996,88.949997,91.849998,91.849998,1124985
2012-09-28,92.349998,93.330002,87.699997,91.709999,91.709999,1180723
2012-10-05,91.510002,93.660004,88.209999,92.070000,92.070000,1454750
2012-10-12,92.410004,92.849998,89.790001,92.099998,92.099998,1226125
2012-10-19,92.040001,93.050003,84.940002,86.050003,86.050003,1191674
2012-10-26,86.000000,87.419998,84.660004,87.089996,87.089996,885584
2012-11-02,86.910004,89.220001,84.050003,85.089996,85.089996,1441527
2012-11-09,85.000000,86.830002,84.129997,85.449997,85.449997,1517245
2012-11-16,85.279999,89.800003,85.019997,87.379997,87.379997,1009015
2012-11-23,87.680000,88.690002,85.360001,88.070000,88.070000,942731
2012-11-30,87.660004,90.330002,85.680000,86.260002,86.260002,1149338
2012-12-07,86.389999,87.680000,85.209999,85.889999,85.889999,1244101
2012-12-14,86.129997,90.540001,86.050003,90.129997,90.129997,930121
2012-12-21,90.019997,91.440002,87.959999,90.870003,90.870003,548633
2012-12-28,91.150002,93.870003,90.000000,92.919998,92.919998,607535
2013-01-04,92.860001,94.699997,91.519997,93.820000,93.820000,964103
2013-01-11,93.870003,96.040001,92.650002,95.489998,95.489998,1275383
2013-01-18,95.190002,96.919998,94.910004,95.949997,95.949997,851233
2013-01-25,95.949997,98.239998,95.430000,97.489998,97.489998,1048302
2013-02-01,97.419998,98.150002,95.040001,95.830002,95.830002,1169524
2013-02-08,95.919998,98.110001,94.970001,97.309998,97.309998,1274905
2013-02-15,97.339996,97.470001,92.629997,92.839996,92.839996,855465
2013-02-22,92.959999,94.459999,91.570000,92.050003,92.050003,1140559
2013-03-01,91.760002,91.970001,89.330002,91.559998,91.559998,1151735
2013-03-08,91.419998,93.470001,90.830002,93.029999,93.029999,1183939
2013-03-15,93.150002,94.089996,91.760002,92.449997,92.449997,825106
2013-03-22,92.330002,97.349998,92.330002,97.230003,97.230003,1109570
2013-03-29,97.360001,97.800003,92.120003,93.260002,93.260002,878898
2013-04-05,93.360001,94.820000,91.910004,93.510002,93.510002,1317991
2013-04-12,93.489998,93.519997,85.610001,87.730003,87.730003,1492227
2013-04-19,88.370003,93.870003,87.550003,93.639999,93.639999,1114119
2013-04-26,93.239998,94.690002,90.110001,93.989998,93.989998,1335576
2013-05-03,93.989998,97.169998,93.559998,96.389999,96.389999,1415790
2013-05-10,96.160004,96.239998,92.129997,95.160004,95.160004,1553438
2013-05-17,95.150002,97.110001,92.209999,94.250000,94.250000,1199894
2013-05-24,94.370003,95.919998,91.650002,93.610001,93.610001,1062075
2013-05-31,93.639999,95.320000,91.260002,94.760002,94.760002,1420352
2013-06-07,94.720001,96.919998,93.720001,96.690002,96.690002,1334942
2013-06-14,96.639999,99.010002,94.889999,95.400002,95.400002,965067
2013-06-21,94.959999,97.410004,92.669998,97.050003,97.050003,1591911
2013-06-28,96.809998,102.180000,96.070000,101.239998,101.239998,1031893
2013-07-05,101.089996,107.449997,100.709999,104.910004,104.910004,1552970
2013-07-12,104.580002,108.430000,104.360001,108.040001,108.040001,1276002
2013-07-19,108.120003,109.320000,104.080002,105.489998,105.489998,1072104
2013-07-26,105.559998,108.059998,102.669998,107.889999,107.889999,1220493
2013-08-02,107.800003,108.820000,102.220001,103.400002,103.400002,1289006
2013-08-09,103.870003,107.870003,103.620003,107.330002,107.330002,1428699
2013-08-16,107.180000,108.169998,103.500000,105.029999,105.029999,1154816
2013-08-23,105.220001,112.239998,104.300003,108.800003,108.800003,1262337
2013-08-30,108.169998,108.830002,104.209999,108.370003,108.370003,1012471
