Date,Open,High,Low,Close,Adj Close,Volume
2015-03-06,1195.000000,1195.699951,1147.699951,1152.099976,1152.099976,410
2015-03-13,1158.199951,1174.300049,1144.300049,1169.099976,1169.099976,346
2015-03-20,1171.000000,1213.699951,1171.000000,1205.099976,1205.099976,520
2015-03-27,1197.000000,1208.199951,1178.199951,1200.900024,1200.900024,215359
2015-04-03,1209.900024,1224.199951,1193.000000,1193.599976,1193.599976,2669
2015-04-10,1195.800049,1209.599976,1184.099976,1198.000000,1198.000000,1889
2015-04-17,1200.199951,1206.900024,1185.199951,1194.400024,1194.400024,413
2015-04-24,1192.300049,1214.000000,1174.599976,1182.400024,1182.400024,1092
2015-05-01,1178.099976,1198.699951,1170.000000,1182.400024,1182.400024,266
2015-05-08,1183.300049,1225.599976,1179.300049,1225.400024,1225.400024,165
2015-05-15,1218.500000,1228.099976,1203.699951,1204.400024,1204.400024,75
2015-05-22,1211.599976,1211.900024,1179.599976,1188.099976,1188.099976,200307
2015-05-29,1187.800049,1204.000000,1173.000000,1174.900024,1174.900024,60322
2015-06-05,1176.400024,1190.099976,1164.000000,1179.900024,1179.900024,1449
2015-06-12,1180.400024,1202.000000,1172.699951,1201.500000,1201.500000,509
2015-06-19,1199.699951,1203.099976,1170.699951,1171.500000,1171.500000,625
2015-06-26,1170.500000,1186.000000,1155.500000,1163.000000,1163.000000,1255
2015-07-03,1171.099976,1173.000000,1146.400024,1159.000000,1159.000000,1484
2015-07-10,1160.099976,1161.400024,1142.900024,1143.800049,1143.800049,160
2015-07-17,1144.000000,1144.000000,1086.000000,1094.000000,1094.000000,487
2015-07-24,1078.599976,1102.500000,1078.599976,1088.400024,1088.400024,159308
2015-07-31,1087.699951,1102.800049,1079.099976,1090.199951,1090.199951,59762
2015-08-07,1088.900024,1124.500000,1081.699951,1115.699951,1115.699951,3577
2015-08-14,1113.900024,1153.300049,1110.000000,1153.000000,1153.000000,2571
2015-08-21,1154.099976,1169.000000,1118.400024,1122.400024,1122.400024,1302
2015-08-28,1125.300049,1144.699951,1120.300049,1123.699951,1123.699951,1613
2015-09-04,1123.400024,1125.199951,1102.099976,1109.500000,1109.500000,461
2015-09-11,1110.800049,1130.500000,1098.199951,1117.300049,1117.300049,195
2015-09-18,1128.300049,1155.900024,1122.500000,1153.800049,1153.800049,166
2015-09-25,1149.800049,1149.800049,1112.099976,1114.199951,1114.199951,7721
2015-10-02,1112.199951,1152.900024,1105.800049,1144.699951,1144.699951,1979
2015-10-09,1151.599976,1189.000000,1151.599976,1187.900024,1187.900024,475
2015-10-16,1182.500000,1184.099976,1163.500000,1166.599976,1166.599976,508
2015-10-23,1166.199951,1182.699951,1144.900024,1147.199951,1147.199951,781
2015-10-30,1147.500000,1147.599976,1104.400024,1104.400024,1104.400024,1084
2015-11-06,1105.199951,1109.500000,1080.800049,1080.800049,1080.800049,200
2015-11-13,1083.099976,1092.400024,1064.000000,1078.000000,1078.000000,49
2015-11-20,1082.900024,1082.900024,1066.800049,1070.500000,1070.500000,294
2015-11-27,1070.699951,1074.599976,1046.199951,1061.699951,1061.699951,209340
2015-12-04,1063.000000,1088.800049,1058.699951,1073.099976,1073.099976,3398
2015-12-11,1067.800049,1079.400024,1050.500000,1050.800049,1050.800049,1446
2015-12-18,1053.699951,1081.900024,1052.699951,1077.199951,1077.199951,643
2015-12-25,1077.900024,1098.800049,1058.500000,1060.300049,1060.300049,708
2016-01-01,1063.400024,1109.400024,1063.199951,1107.699951,1107.699951,287
2016-01-08,1111.099976,1111.099976,1073.699951,1073.900024,1073.900024,400
2016-01-15,1085.000000,1109.800049,1081.800049,1099.099976,1099.099976,150
2016-01-22,1098.000000,1125.699951,1097.199951,1115.599976,1115.599976,168915
2016-01-29,1114.400024,1157.599976,1108.800049,1157.599976,1157.599976,64358
2016-02-05,1155.599976,1260.800049,1146.000000,1247.900024,1247.900024,3950
2016-02-12,1247.800049,1247.800049,1193.599976,1226.099976,1226.099976,1720
2016-02-19,1230.800049,1250.099976,1203.000000,1238.199951,1238.199951,1133
2016-02-26,1232.400024,1267.900024,1212.199951,1257.400024,1257.400024,3329
2016-03-04,1263.000000,1279.900024,1237.500000,1272.000000,1272.000000,580
2016-03-11,1270.000000,1280.699951,1228.000000,1264.500000,1264.500000,346
2016-03-18,1257.099976,1264.400024,1214.199951,1221.400024,1221.400024,1678
2016-03-25,1211.500000,1245.000000,1210.000000,1234.199951,1234.199951,238026
2016-04-01,1232.300049,1242.900024,1209.199951,1236.199951,1236.199951,7742
2016-04-08,1241.000000,1261.699951,1224.500000,1225.000000,1225.000000,1609
2016-04-15,1225.699951,1270.599976,1225.699951,1249.000000,1249.000000,1231
2016-04-22,1248.500000,1270.099976,1228.000000,1265.500000,1265.500000,1398
2016-04-29,1267.300049,1304.400024,1267.199951,1271.400024,1271.400024,1803
2016-05-06,1278.599976,1295.599976,1258.699951,1270.300049,1270.300049,1049
2016-05-13,1271.400024,1287.800049,1247.500000,1254.199951,1254.199951,244
2016-05-20,1256.599976,1256.599976,1218.599976,1220.099976,1220.099976,194
2016-05-27,1220.300049,1223.199951,1199.000000,1209.800049,1209.800049,272666
2016-06-03,1209.099976,1271.400024,1206.400024,1270.199951,1270.199951,5071
2016-06-10,1267.599976,1316.400024,1265.300049,1296.099976,1296.099976,1822
2016-06-17,1280.300049,1300.099976,1255.199951,1261.199951,1261.199951,720
2016-06-24,1253.699951,1355.599976,1253.699951,1318.400024,1318.400024,2490
2016-07-01,1324.500000,1374.900024,1321.900024,1360.099976,1360.099976,917
2016-07-08,1361.300049,1371.800049,1322.699951,1331.300049,1331.300049,741
2016-07-15,1333.699951,1337.500000,1312.800049,1330.500000,1330.500000,1199
2016-07-22,1330.699951,1344.300049,1313.800049,1332.300049,1332.300049,216372
2016-07-29,1333.199951,1366.000000,1325.800049,1358.800049,1358.800049,67897
2016-08-05,1357.599976,1360.800049,1327.800049,1342.500000,1342.500000,2805
2016-08-12,1336.800049,1355.000000,1333.199951,1351.199951,1351.199951,1314
2016-08-19,1350.099976,1350.099976,1317.000000,1320.099976,1320.099976,1267
2016-08-26,1323.800049,1340.500000,1301.500000,1312.199951,1312.199951,1555
2016-09-02,1309.599976,1350.500000,1309.199951,1336.800049,1336.800049,340
