Date,Open,High,Low,Close,Adj Close,Volume
2012-05-25,2839.739990,2882.830078,2801.959961,2827.340088,2827.340088,5355280000
2012-06-01,2810.129883,2873.590088,2726.679932,2831.020020,2831.020020,8764140000
2012-06-08,2823.820068,2882.959961,2802.379883,2836.330078,2836.330078,7700240000
2012-06-15,2839.399902,2942.280029,2837.939941,2859.090088,2859.090088,8827050000
2012-06-22,2866.169922,2894.350098,2818.189941,2849.489990,2849.489990,10146030000
2012-06-29,2902.439941,2987.939941,2895.600098,2976.120117,2976.120117,6299750000
2012-07-06,2955.199951,2957.500000,2837.719971,2866.189941,2866.189941,7973230000
2012-07-13,2874.060059,2976.219971,2871.649902,2965.899902,2965.899902,8115210000
2012-07-20,2957.020020,2957.020020,2839.760010,2893.250000,2893.250000,8931640000
2012-07-27,2906.500000,2970.300049,2890.850098,2909.770020,2909.770020,8933190000
2012-08-03,2951.280029,3028.610107,2945.810059,3018.639893,3018.639893,8710260000
2012-08-10,3008.830078,3067.439941,2999.120117,3062.389893,3062.389893,7951830000
2012-08-17,3067.110107,3100.540039,3045.520020,3053.399902,3053.399902,7509400000
2012-08-24,3045.219971,3087.239990,3042.219971,3048.709961,3048.709961,6597550000
2012-08-31,3069.639893,3135.810059,3040.239990,3135.810059,3135.810059,6314650000
2012-09-07,3133.219971,3167.629883,3098.820068,3155.830078,3155.830078,8461450000
2012-09-14,3166.239990,3195.669922,3156.459961,3175.959961,3175.959961,8837360000
2012-09-21,3194.860107,3196.929932,3080.280029,3136.600098,3136.600098,9636390000
2012-09-28,3125.310059,3153.479980,3101.639893,3149.459961,3149.459961,8521620000
2012-10-05,3161.209961,3171.459961,3046.780029,3049.409912,3049.409912,7823930000
2012-10-12,3049.080078,3112.449951,3037.270020,3072.870117,3072.870117,8639420000
2012-10-19,3066.560059,3066.560059,2974.070068,2986.120117,2986.120117,9600210000
2012-10-26,2986.050049,3021.939941,2961.159912,3020.060059,3020.060059,5526620000
2012-11-02,3033.850098,3033.850098,2895.580078,2895.580078,2895.580078,9049340000
2012-11-09,2892.570068,2931.110107,2826.750000,2836.939941,2836.939941,9114970000
2012-11-16,2838.899902,2928.169922,2810.800049,2926.550049,2926.550049,6973780000
2012-11-23,2943.620117,3017.179932,2935.879883,3012.030029,3012.030029,7681770000
2012-11-30,3013.250000,3030.280029,2958.260010,2989.270020,2989.270020,9157610000
2012-12-07,2999.689941,3035.189941,2968.820068,2992.159912,2992.159912,8654070000
2012-12-14,2976.949951,3061.820068,2963.800049,3050.389893,3050.389893,9344990000
2012-12-21,2998.600098,3022.189941,2951.040039,2985.909912,2985.909912,5859300000
2012-12-28,2965.120117,3118.179932,2953.520020,3100.570068,3100.570068,6581480000
2013-01-04,3100.879883,3127.719971,3076.600098,3121.760010,3121.760010,8678810000
2013-01-11,3122.120117,3144.050049,3093.320068,3136.000000,3136.000000,8960410000
2013-01-18,3127.909912,3161.060059,3119.199951,3130.379883,3130.379883,7395980000
2013-01-25,3140.649902,3164.060059,3133.110107,3142.129883,3142.129883,10111700000
2013-02-01,3162.939941,3183.139893,3130.570068,3165.129883,3165.129883,9996460000
2013-02-08,3178.060059,3205.520020,3177.179932,3198.659912,3198.659912,8902000000
2013-02-15,3202.840088,3213.600098,3118.620117,3131.489990,3131.489990,7756940000
2013-02-22,3149.090088,3186.250000,3105.360107,3160.189941,3160.189941,9110030000
2013-03-01,3143.540039,3235.100098,3129.399902,3232.090088,3232.090088,8919710000
2013-03-08,3245.850098,3258.929932,3227.889893,3258.929932,3258.929932,8142870000
2013-03-15,3260.459961,3260.620117,3205.419922,3222.600098,3222.600098,8837800000
2013-03-22,3235.300049,3270.300049,3222.479980,3267.520020,3267.520020,7848800000
2013-03-29,3268.629883,3270.229980,3206.020020,3224.979980,3224.979980,6351790000
2013-04-05,3174.000000,3306.949951,3168.879883,3300.159912,3300.159912,8014780000
2013-04-12,3292.389893,3296.500000,3154.959961,3166.360107,3166.360107,8434630000
2013-04-19,3169.320068,3301.280029,3168.330078,3289.989990,3289.989990,8802780000
2013-04-26,3284.070068,3344.899902,3268.030029,3340.620117,3340.620117,8942430000
2013-05-03,3371.409912,3428.540039,3370.300049,3409.169922,3409.169922,8538400000
2013-05-10,3414.840088,3485.949951,3411.590088,3465.239990,3465.239990,8915430000
2013-05-17,3483.409912,3532.040039,3422.510010,3459.419922,3459.419922,9350650000
2013-05-24,3438.280029,3514.800049,3429.310059,3491.300049,3491.300049,6729250000
2013-05-31,3478.219971,3500.669922,3378.239990,3424.050049,3424.050049,9510600000
2013-06-07,3437.840088,3484.810059,3387.610107,3445.360107,3445.360107,7978640000
2013-06-14,3442.310059,3488.310059,3355.929932,3364.639893,3364.639893,8405650000
2013-06-21,3367.810059,3412.790039,3294.949951,3401.860107,3401.860107,9971220000
2013-06-28,3389.300049,3455.419922,3382.750000,3443.669922,3443.669922,7838330000
2013-07-05,3468.479980,3579.290039,3441.780029,3578.300049,3578.300049,7721190000
2013-07-12,3579.580078,3624.540039,3576.570068,3611.280029,3611.280029,7939220000
2013-07-19,3581.899902,3606.699951,3573.530029,3605.189941,3605.189941,8973450000
2013-07-26,3584.850098,3678.500000,3581.260010,3675.739990,3675.739990,8911030000
2013-08-02,3671.110107,3694.189941,3633.590088,3669.120117,3669.120117,7962060000
2013-08-09,3664.270020,3691.060059,3600.959961,3606.120117,3606.120117,7945600000
2013-08-16,3603.780029,3639.209961,3589.020020,3638.709961,3638.709961,6575670000
2013-08-23,3659.209961,3684.219971,3573.570068,3620.300049,3620.300049,7259710000
2013-08-30,3621.590088,3665.010010,3581.050049,3658.780029,3658.780029,6363290000
2013-09-06,3672.820068,3731.840088,3618.770020,3715.969971,3715.969971,8530410000
2013-09-13,3723.270020,3798.159912,3701.879883,3789.379883,3789.379883,7946290000
2013-09-20,3796.280029,3798.760010,3745.540039,3787.429932,3787.429932,9890590000
2013-09-27,3767.889893,3819.280029,3734.739990,3774.340088,3774.340088,9116120000
2013-10-04,3774.719971,3812.860107,3650.030029,3760.750000,3760.750000,9258280000
2013-10-11,3753.219971,3863.489990,3751.379883,3863.149902,3863.149902,8670210000
2013-10-18,3893.360107,3947.669922,3882.060059,3928.959961,3928.959961,9477440000
2013-10-25,3955.979980,3966.709961,3909.260010,3919.709961,3919.709961,10090620000
2013-11-01,3932.449951,3955.969971,3855.070068,3857.330078,3857.330078,10025450000
2013-11-08,3871.239990,3975.889893,3869.120117,3972.739990,3972.739990,9146510000
2013-11-15,3978.270020,3994.969971,3911.610107,3969.159912,3969.159912,8882270000
2013-11-22,3977.310059,4045.810059,3973.000000,4044.750000,4044.750000,6910740000
2013-11-29,4057.159912,4069.699951,4004.760010,4033.169922,4033.169922,8176810000
2013-12-06,4069.860107,4081.780029,3993.570068,3998.399902,3998.399902,9125900000
2013-12-13,4015.530029,4070.379883,3979.590088,4058.139893,4058.139893,9411680000
2013-12-20,4064.889893,4169.970215,4064.729980,4167.180176,4167.180176,7272760000
2013-12-27,4173.359863,4177.729980,4131.790039,4143.069824,4143.069824,5744450000
2014-01-03,4148.560059,4182.740234,4103.750000,4156.189941,4156.189941,10798530000
2014-01-10,4168.939941,4219.279785,4097.990234,4218.689941,4218.689941,10607210000
2014-01-17,4207.819824,4246.549805,4187.310059,4218.879883,4218.879883,8403290000
2014-01-24,4194.970215,4197.930176,4044.760010,4123.129883,4123.129883,11379190000
2014-01-31,4068.629883,4124.919922,3968.189941,4057.120117,4057.120117,11202020000
2014-02-07,4081.820068,4240.669922,4069.929932,4240.669922,4240.669922,10147650000
2014-02-14,4237.000000,4277.330078,4225.750000,4267.549805,4267.549805,7717220000
2014-02-21,4282.169922,4322.459961,4261.629883,4318.930176,4318.930176,10594130000
2014-02-28,4323.520020,4371.709961,4239.649902,4352.129883,4352.129883,11525320000
2014-03-07,4370.979980,4371.390137,4242.950195,4260.419922,4260.419922,11280430000
2014-03-14,4250.450195,4334.660156,4241.939941,4319.290039,4319.290039,9810210000
2014-03-21,4339.899902,4344.390137,4131.810059,4151.229980,4151.229980,12677260000
2014-03-28,4163.180176,4286.089844,4144.689941,4237.740234,4237.740234,10528290000
2014-04-04,4263.939941,4267.060059,4042.760010,4054.110107,4054.110107,11753620000
2014-04-11,4015.070068,4110.459961,3946.030029,4095.520020,4095.520020,10385900000
2014-04-18,4105.370117,4177.160156,4081.909912,4148.339844,4148.339844,7346000000
2014-04-25,4125.160156,4149.560059,4014.169922,4127.450195,4127.450195,10575140000
2014-05-02,4138.629883,4145.060059,4021.050049,4051.500000,4051.500000,10154540000
2014-05-09,4043.439941,4155.129883,4025.239990,4069.290039,4069.290039,9627120000
2014-05-16,4070.350098,4164.850098,4044.270020,4154.339844,4154.339844,8679690000
2014-05-23,4159.779785,4247.950195,4148.299805,4247.950195,4247.950195,6848080000
2014-05-30,4251.490234,4299.500000,4207.609863,4296.229980,4296.229980,8790450000
2014-06-06,4312.759766,4346.740234,4284.529785,4297.629883,4297.629883,8873480000
2014-06-13,4315.310059,4372.180176,4288.410156,4359.330078,4359.330078,8950160000
2014-06-20,4365.370117,4399.870117,4339.410156,4379.049805,4379.049805,9725900000
2014-06-27,4371.799805,4485.930176,4371.600098,4485.930176,4485.930176,10356800000
2014-07-04,4477.740234,4478.020020,4351.040039,4396.200195,4396.200195,7333090000
2014-07-11,4401.049805,4451.930176,4352.229980,4363.450195,4363.450195,8977520000
2014-07-18,4379.939941,4485.500000,4378.220215,4472.109863,4472.109863,8950740000
2014-07-25,4448.060059,4476.060059,4367.149902,4369.770020,4369.770020,9731300000
2014-08-01,4363.390137,4395.379883,4321.890137,4334.970215,4334.970215,9329560000
2014-08-08,4340.879883,4453.000000,4327.870117,4453.000000,4453.000000,8018670000
2014-08-15,4479.640137,4534.000000,4427.129883,4532.100098,4532.100098,7851140000
2014-08-22,4534.870117,4575.810059,4521.770020,4557.700195,4557.700195,6865100000
2014-08-29,4571.759766,4610.140137,4553.310059,4562.290039,4562.290039,6838060000
2014-09-05,4560.629883,4600.399902,4542.740234,4591.810059,4591.810059,8782090000
2014-09-12,4588.770020,4593.979980,4499.870117,4593.430176,4593.430176,9175590000
2014-09-19,4606.129883,4610.569824,4466.640137,4466.750000,4466.750000,10612610000
2014-09-26,4476.479980,4522.060059,4367.740234,4430.200195,4430.200195,10053740000
2014-10-03,4456.810059,4496.259766,4355.339844,4378.339844,4378.339844,10433090000
2014-10-10,4354.629883,4380.509766,4116.600098,4217.390137,4217.390137,13380380000
2014-10-17,4275.089844,4475.549805,4241.669922,4452.790039,4452.790039,9894420000
2014-10-24,4459.459961,4575.500000,4445.850098,4566.140137,4566.140137,9525810000
2014-10-31,4639.450195,4654.189941,4594.919922,4638.470215,4638.470215,10385370000
2014-11-07,4636.890137,4703.100098,4606.810059,4680.140137,4680.140137,9103170000
2014-11-14,4679.850098,4709.830078,4653.330078,4701.870117,4701.870117,8399670000
2014-11-21,4751.009766,4788.000000,4700.729980,4787.319824,4787.319824,6505540000
2014-11-28,4797.100098,4810.859863,4724.620117,4769.439941,4769.439941,8189970000
2014-12-05,4776.580078,4793.240234,4674.379883,4708.160156,4708.160156,9408060000
2014-12-12,4665.350098,4748.399902,4547.310059,4748.399902,4748.399902,10716340000
2014-12-19,4752.600098,4798.060059,4738.290039,4773.470215,4773.470215,7328560000
2014-12-26,4788.060059,4814.950195,4734.109863,4736.049805,4736.049805,4942760000
2015-01-02,4760.240234,4777.009766,4567.589844,4736.189941,4736.189941,9460340000
2015-01-09,4744.470215,4751.339844,4567.390137,4570.819824,4570.819824,9790040000
2015-01-16,4566.379883,4752.600098,4563.109863,4750.399902,4750.399902,7649530000
2015-01-23,4748.189941,4774.180176,4601.759766,4683.410156,4683.410156,9554890000
2015-01-30,4671.209961,4767.379883,4580.459961,4765.100098,4765.100098,10673750000
2015-02-06,4768.839844,4857.609863,4719.609863,4857.609863,4857.609863,9331570000
2015-02-13,4869.729980,4929.529785,4860.120117,4924.700195,4924.700195,6971420000
2015-02-20,4919.779785,4989.109863,4905.589844,4987.890137,4987.890137,9104990000
2015-02-27,4985.029785,5008.569824,4938.899902,4982.810059,4982.810059,9454630000
2015-03-06,4967.240234,4982.930176,4846.790039,4893.290039,4893.290039,9191870000
2015-03-13,4885.540039,5001.569824,4842.799805,4992.379883,4992.379883,8947800000
2015-03-20,5033.470215,5042.140137,4825.930176,4863.359863,4863.359863,10270700000
2015-03-27,4863.740234,4948.459961,4844.390137,4886.939941,4886.939941,8733460000
2015-04-03,4855.939941,4975.930176,4852.910156,4974.560059,4974.560059,6754460000
2015-04-10,4977.029785,5024.250000,4952.009766,5007.790039,5007.790039,8068170000
2015-04-17,4966.109863,5073.089844,4912.330078,5056.060059,5056.060059,8907790000
2015-04-24,5096.339844,5119.830078,4921.549805,4941.419922,4941.419922,10240710000
2015-05-01,4966.319824,5043.620117,4888.169922,4945.540039,4945.540039,9779670000
2015-05-08,4991.629883,5051.720215,4931.600098,5050.799805,5050.799805,8830250000
2015-05-15,5059.149902,5098.229980,5034.839844,5090.790039,5090.790039,8532610000
2015-05-22,5085.390137,5111.540039,5016.740234,5097.979980,5097.979980,6827840000
2015-05-29,5093.100098,5114.600098,5045.669922,5059.120117,5059.120117,9322680000
2015-06-05,5057.040039,5101.390137,4974.620117,5082.509766,5082.509766,8726370000
2015-06-12,5060.240234,5143.319824,4985.939941,5132.950195,5132.950195,8464740000
2015-06-19,5139.770020,5164.359863,5102.160156,5112.189941,5112.189941,8945380000
2015-06-26,5113.259766,5121.470215,4956.229980,5009.209961,5009.209961,11209190000
2015-07-03,4963.799805,5020.709961,4901.509766,4922.399902,4922.399902,7666700000
2015-07-10,4981.240234,5163.180176,4966.509766,5163.180176,5163.180176,8481910000
2015-07-17,5196.109863,5231.939941,5137.640137,5146.410156,5146.410156,9482240000
2015-07-24,5166.910156,5167.540039,5025.609863,5128.779785,5128.779785,9770840000
2015-07-31,5148.180176,5175.259766,5035.410156,5056.439941,5056.439941,9868580000
2015-08-07,5043.970215,5112.470215,4945.790039,5033.560059,5033.560059,9427430000
2015-08-14,5025.919922,5092.689941,4877.490234,4877.490234,4877.490234,8372380000
2015-08-21,4801.040039,4856.750000,4292.140137,4812.709961,4812.709961,13890720000
2015-08-28,4792.109863,4836.779785,4614.910156,4733.500000,4733.500000,9761700000
2015-09-04,4670.350098,4862.879883,4657.819824,4796.250000,4796.250000,7149840000
2015-09-11,4770.729980,4960.870117,4763.149902,4893.950195,4893.950195,8299280000
2015-09-18,4828.709961,4881.459961,4670.120117,4734.479980,4734.479980,10938710000
2015-09-25,4782.410156,4785.220215,4487.060059,4627.080078,4627.080078,11263930000
2015-10-02,4566.129883,4819.069824,4552.339844,4810.790039,4810.790039,10407780000
2015-10-09,4817.279785,4870.100098,4771.620117,4870.100098,4870.100098,8558500000
2015-10-16,4872.359863,4926.990234,4836.459961,4920.049805,4920.049805,9238340000
2015-10-23,5024.379883,5095.689941,4999.540039,5074.270020,5074.270020,9993240000
2015-10-30,5079.759766,5163.470215,5053.750000,5127.740234,5127.740234,10083800000
2015-11-06,5124.040039,5147.120117,5004.459961,5005.080078,5005.080078,9316590000
2015-11-13,4980.859863,5092.459961,4908.660156,5073.640137,5073.640137,9493450000
2015-11-20,5096.959961,5128.080078,5050.140137,5116.140137,5116.140137,6931130000
2015-11-27,5121.930176,5176.770020,5011.720215,5037.529785,5037.529785,9210290000
2015-12-04,5050.930176,5147.000000,5000.120117,5045.169922,5045.169922,9471600000
2015-12-11,4979.770020,5088.580078,4871.589844,5002.549805,5002.549805,10289550000
2015-12-18,4982.580078,5063.279785,4921.330078,5048.490234,5048.490234,9293650000
2015-12-25,5032.290039,5116.990234,4999.069824,5007.410156,5007.410156,5379130000
2016-01-01,4897.649902,4926.729980,4688.169922,4689.430176,4689.430176,8867010000
2016-01-08,4722.020020,4742.569824,4470.589844,4615.000000,4615.000000,11926090000
2016-01-15,4464.370117,4550.569824,4313.390137,4472.060059,4472.060059,10865060000
2016-01-22,4557.390137,4591.180176,4447.500000,4506.680176,4506.680176,10601420000
2016-01-29,4512.089844,4636.930176,4424.470215,4509.560059,4509.560059,11453190000
2016-02-05,4491.479980,4493.189941,4209.759766,4266.839844,4266.839844,12917850000
2016-02-12,4307.290039,4548.470215,4274.149902,4487.540039,4487.540039,8353420000
2016-02-19,4464.669922,4582.200195,4425.720215,4582.200195,4582.200195,9121560000
2016-02-26,4615.140137,4707.720215,4557.459961,4707.419922,4707.419922,9809130000
2016-03-04,4715.759766,4746.649902,4607.990234,4662.160156,4662.160156,9974700000
2016-03-11,4712.379883,4788.089844,4700.910156,4774.990234,4774.990234,8797560000
2016-03-18,4784.629883,4835.600098,4734.770020,4773.500000,4773.500000,9358090000
2016-03-25,4785.250000,4899.140137,4749.779785,4869.850098,4869.850098,6679580000
2016-04-01,4842.549805,4921.509766,4831.490234,4848.370117,4848.370117,8914700000
2016-04-08,4883.990234,4961.299805,4808.910156,4945.890137,4945.890137,8475910000
2016-04-15,4938.830078,4969.319824,4915.520020,4945.890137,4945.890137,8720830000
2016-04-22,4898.240234,4921.660156,4796.319824,4805.290039,4805.290039,9526400000
2016-04-29,4805.790039,4821.569824,4709.750000,4717.089844,4717.089844,10080410000
2016-05-06,4695.899902,4812.189941,4684.279785,4737.330078,4737.330078,9035580000
